Table 1
age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
13,Male,Germany,1.2020706425418800,Snapchat,5,Entertainment,21.963420154046400,1,9.697730688984300,Low,19.841000148350100
14,Male,UK,5.159132653842160,TikTok,4,Education,13.64581530809250,0,5.460023142392790,High,0.7242711564869210
18,Male,India,4.696263353273550,Twitter,3,Education,28.21986467694000,0,4.959142825761420,Medium,24.588703408299900
26,Female,India,3.3183894845262800,YouTube,2,Entertainment,22.449442118484900,1,7.139964284496900,Medium,11.494210663257900
18,Male,Brazil,4.205774484850180,YouTube,5,Entertainment,50.67056571945390,0,7.528023324196320,Medium,52.080249276442000
14,Male,USA,3.230610387187580,Snapchat,4,Entertainment,30.37173869984000,1,8.563818277492070,Medium,59.922479410898200
13,Female,USA,0.9639352034756850,Twitter,4,Entertainment,30.91766520702070,0,10.0,Low,46.02749341534130
22,Male,USA,4.188853025163550,Instagram,5,Entertainment,31.883589890165500,0,4.7158444992829600,Medium,16.543351823623400
17,Male,USA,5.2831282349537000,YouTube,4,Entertainment,23.23764119918630,1,6.0107270534276100,High,33.547353451620700
17,Female,India,3.639072424598870,Snapchat,4,Education,12.34483403095730,1,6.5529306045461,Medium,60.11622020400290
14,Male,USA,4.0745777383096500,Instagram,3,Entertainment,46.284035379569500,0,7.215879137245030,Medium,50.04924281647030
18,Male,India,3.331615253345650,TikTok,5,Education,16.657380038346200,0,7.687969534396000,Medium,46.12306258917940
21,Male,Brazil,1.1578762206014400,YouTube,1,Entertainment,18.382683817263400,1,8.431810292638180,Low,52.24345514112610
14,Male,USA,4.750936596974090,YouTube,1,News,28.74958655895830,0,3.3483413170789300,Medium,12.393780662751200
22,Male,India,2.1960038113613200,YouTube,4,Entertainment,10.921144170502500,0,9.71401331689971,Low,47.365048503018600
14,Female,India,2.6789426349292700,YouTube,3,Entertainment,29.492897985603700,1,8.409923079910210,Medium,40.96982433272430
15,Male,USA,2.5103619326475,Twitter,2,Content Creation,23.30109814869950,1,8.916400696878680,Medium,12.443448040129100
25,Female,India,3.437371270939040,TikTok,1,Entertainment,22.708693634298000,1,6.7326980756628600,Medium,44.255106267216800
19,Female,USA,4.161009525887110,Twitter,5,Entertainment,27.448783194546000,0,8.095732143824580,Medium,66.88749185716880
18,Male,Brazil,1.6890481886623800,Instagram,1,News,29.46320139955500,0,9.289354551467750,Low,50.40768188264570
24,Female,Brazil,3.732975169253430,TikTok,2,Entertainment,20.511961541597300,0,7.3857904412473,Medium,67.94575002027740
20,Female,Germany,2.700375797750330,YouTube,3,Content Creation,29.69224361000910,1,7.766602671042800,Medium,9.343877905423580
27,Female,USA,2.0374731348379300,Instagram,3,Education,5.9655729938243900,0,7.338309353661400,Low,69.86516464683740
20,Other,Brazil,2.266164125438390,Twitter,3,Entertainment,22.547862559015100,0,7.414468120073830,Low,63.3021398066474
18,Male,India,4.053028777535830,YouTube,5,News,29.192538193757800,1,5.085644043791220,Medium,40.40724808988830
24,Male,Australia,0.5,Instagram,4,Entertainment,13.153985048987600,1,9.665318862801580,Low,22.027628621012000
23,Female,Germany,2.5561073505497400,YouTube,3,Entertainment,26.60896187545700,0,7.33886721934633,Medium,38.9897215895012
22,Male,Canada,5.384733773004940,Instagram,1,Socializing,31.588718057631700,1,6.597724724197370,High,33.266072190532200
15,Female,USA,3.1942438565679400,Instagram,4,Education,19.681448703031200,1,7.241068483908340,Medium,34.702413135469900
15,Female,Germany,3.9774667193251400,TikTok,3,Entertainment,38.23598724488620,0,9.162903459350060,Medium,33.199143202002800
27,Male,Germany,3.831132789634260,Instagram,1,Socializing,36.72353484972380,1,7.100563450852750,Medium,44.93256829717970
13,Male,USA,3.872407775862920,Twitter,1,Education,34.73965115787620,1,4.227693133166910,Medium,29.83763256061090
19,Female,Germany,1.5656556602341200,YouTube,2,Socializing,35.147438130655300,1,9.071559638681500,Low,51.789056250957200
17,Male,India,2.740937600262940,Snapchat,1,Entertainment,18.637331344875900,1,7.911304934532530,Medium,27.23818512459500
16,Female,Canada,0.7191091850983910,Instagram,2,Entertainment,26.7148352565634,1,10.0,Low,28.92476732117470
22,Female,Brazil,3.3193516464874700,Snapchat,3,Socializing,19.228652871706900,1,9.096577001884680,Medium,70.75609159775810
27,Female,Brazil,3.8680092899546500,Instagram,2,Socializing,28.961529022213700,0,7.565627905359860,Medium,41.60543134156690
16,Male,India,3.342806090500730,TikTok,2,Socializing,28.006309397440700,0,7.029632654563550,Medium,44.22562126376000
26,Female,UK,2.774159019374990,Instagram,1,Entertainment,13.4332496487683,1,8.088447547902800,Medium,27.172653698097800
16,Female,India,3.706450200701160,TikTok,5,Socializing,15.678781221013100,1,7.489055555278900,Medium,36.677681893410400
18,Male,USA,2.8876812418567700,Snapchat,4,Entertainment,27.847319597497700,1,7.6057091382771100,Medium,49.061466345730600
27,Other,Brazil,6.941505678016720,Instagram,2,Entertainment,21.17183328985880,0,5.125168729703640,High,44.76042123685950
20,Female,India,3.8716842434061800,Instagram,5,News,35.726216510329600,1,6.603661928655720,Medium,24.797934242972700
20,Female,India,2.071692268999600,Snapchat,2,Socializing,17.334711942690500,0,7.315598557989790,Low,8.956655490510140
17,Male,Canada,4.079132009980300,Instagram,2,News,13.503672878989800,1,7.700885811733,Medium,51.540480423365100
27,Female,USA,3.8396748915993500,Snapchat,1,Content Creation,22.47710982150290,0,6.375224309249720,Medium,40.62785921645470
18,Male,USA,3.343380200699020,TikTok,3,Socializing,24.680619497690300,0,6.587731424480150,Medium,56.24081981211320
16,Male,India,2.461656737003990,TikTok,3,Entertainment,28.791334415130000,1,8.898251443203380,Low,59.539664158079600
24,Male,Canada,2.6283410328362800,YouTube,3,Education,19.069757527063600,1,8.164322031305200,Medium,59.00581662450990
26,Male,India,0.5,TikTok,5,Socializing,28.63063301259830,0,9.525278337061940,Low,53.33130214595550
23,Female,India,0.8343719105937820,Twitter,3,Entertainment,30.34531414963450,1,9.393960950537540,Low,39.41864107591740
25,Female,Australia,6.77843463490969,TikTok,1,Socializing,17.17852952003390,1,5.041627069831610,High,32.17067691605180
21,Female,India,4.942915371587620,YouTube,5,Socializing,12.497888622113800,0,4.945540327446820,Medium,31.525433088998100
20,Male,Germany,2.539625619728750,Instagram,1,Entertainment,30.080790576274700,1,5.741495314835910,Medium,31.300075824593200
22,Male,India,2.642812099156210,Instagram,2,Education,18.88235413273730,1,7.876661705227400,Medium,51.955480749661600
24,Female,USA,4.923498219518120,Snapchat,2,Entertainment,39.70079818251770,0,5.91682565332679,Medium,35.998638978375900
22,Female,Canada,5.281634869571970,TikTok,3,Entertainment,5.0,0,5.465653193674580,High,22.99582565554880
13,Male,India,0.8826841772134590,TikTok,3,Education,31.66174692170860,1,9.203181141168680,Low,66.62051675882430
27,Female,India,4.319899007723870,Instagram,3,Entertainment,30.796282693282300,1,6.933826918847520,Medium,42.49909615069910
14,Female,India,4.375815192077320,TikTok,5,Content Creation,40.45661050883490,1,8.969933196179700,Medium,11.28073456958420
21,Male,Brazil,5.630435962422930,TikTok,1,Education,49.60603863466550,1,3.6461559165396000,High,35.237661759415500
20,Male,USA,3.7082066692465700,Twitter,4,Entertainment,29.628995479992000,0,6.8008327830951800,Medium,56.73078358218930
26,Male,USA,1.9648080167695100,YouTube,1,Education,14.377573048335400,0,10.0,Low,16.506842099540900
15,Male,Germany,0.8441202758418510,Instagram,4,Entertainment,30.589041476634200,1,8.059418632484090,Low,18.269369064179800
20,Male,India,3.5834735323451900,TikTok,5,Entertainment,27.72980991097630,1,5.985561810121880,Medium,54.28046466699200
24,Male,UK,0.7002730650827240,YouTube,4,Socializing,17.410126113995400,1,9.780641298192660,Low,39.86597361162530
13,Male,USA,2.923124153744890,Instagram,1,Socializing,30.029419255083000,1,7.924325761837840,Medium,33.80874333369280
22,Male,India,4.698924961082780,Instagram,5,Content Creation,26.5321531008597,0,7.6834110604889200,Medium,44.47050868040300
16,Female,India,3.767278157576800,YouTube,1,Education,29.267977901986900,1,8.777404666060530,Medium,25.34933144474950
15,Male,India,4.234794648785740,TikTok,4,Content Creation,5.0,0,8.111400602535000,Medium,62.05780712376710
18,Female,Brazil,1.123129678694700,Twitter,2,Entertainment,34.08671512758050,1,9.952464182025090,Low,62.71446516973090
19,Female,India,4.33204301218792,TikTok,2,News,15.753740191820700,1,6.8485398305935200,Medium,68.65012355016700
16,Female,India,3.012373629621800,TikTok,5,Socializing,29.030771522715100,0,7.143455004851140,Medium,24.2766405857762
19,Male,India,0.5,Instagram,1,Entertainment,16.996869062364200,1,7.518979682511780,Low,43.0859283870316
21,Male,India,3.7287168169593200,Instagram,4,Entertainment,23.733482785582400,1,7.6346278528985,Medium,33.0716687535333
23,Female,USA,2.0195288372942900,TikTok,5,Education,39.17928530549500,1,8.944002766793070,Low,46.31910983156590
14,Male,India,2.4049206305536600,Snapchat,2,Education,34.17533012736420,0,9.676851618968180,Low,0.0
23,Male,Germany,6.530626734470790,Snapchat,5,Entertainment,27.640410329109200,0,5.139907437978890,High,34.46174263136840
15,Male,USA,4.4946824159675400,Instagram,5,Socializing,32.90390283867850,1,7.5793036094941300,Medium,87.71757671988070
17,Female,Brazil,4.698147071106800,TikTok,2,Entertainment,12.487923773838000,1,5.688182813412490,Medium,56.70458356250010
15,Female,Canada,2.7882218715735500,YouTube,5,Education,8.109259547039230,0,8.922924483168990,Medium,13.730890257363700
23,Male,India,4.312637897067270,YouTube,1,Entertainment,20.867599186233700,1,6.121038484958590,Medium,17.697717286181100
20,Male,USA,3.198076902439100,TikTok,2,Education,9.415092835631990,0,5.464763374046900,Medium,52.914155596812600
24,Male,USA,4.6269383876281500,Instagram,2,Socializing,41.090330239639800,1,7.518265946045030,Medium,36.2495119903383
22,Female,USA,3.094192307104680,Instagram,2,Socializing,21.38678728401980,1,7.530200167504340,Medium,23.528877982368500
20,Female,Australia,4.448781299629190,TikTok,1,Education,15.372099972354000,1,6.032377931793280,Medium,59.29846278418590
20,Male,India,4.60339914070728,TikTok,1,Socializing,36.808329968824200,0,5.468692018062810,Medium,71.50891092432620
24,Male,Germany,3.9004327082491300,TikTok,2,Education,30.74864314636350,0,5.417951398612490,Medium,49.14736548215150
24,Female,India,4.871490738354880,YouTube,4,Entertainment,26.668990185832700,0,7.360295059018090,Medium,66.94053467802920
21,Female,USA,2.38783854741604,TikTok,1,Entertainment,31.469351721858300,1,7.5363936270579100,Low,17.873440232887900
16,Male,India,4.803586068454680,TikTok,4,Education,24.231680247270300,0,6.185848658304870,Medium,41.91594375626760
17,Male,Australia,1.9467280867841200,YouTube,2,Content Creation,26.552917721040800,0,8.019076731956340,Low,42.90694003780660
17,Male,India,2.1519259703642600,TikTok,5,Socializing,19.597739325099000,1,7.654006538624100,Low,34.545961241852900
20,Male,India,0.789339842264908,YouTube,5,Socializing,18.680949766343000,0,10.0,Low,27.747846340790300
19,Male,India,2.380650902548100,Snapchat,1,Entertainment,15.334448640236800,1,8.276695061974120,Low,53.20416928566420
21,Female,UK,4.250100921230940,TikTok,1,Entertainment,14.356299168790800,0,6.70224081828336,Medium,37.737239426061
27,Female,India,4.096388669053,Instagram,3,Entertainment,16.728075602653000,1,6.564825099764060,Medium,11.236491924810600
27,Female,Canada,2.3153946529025600,Instagram,3,Education,23.334109354966300,0,7.100723924735700,Low,25.26706634606870
26,Male,India,5.176127247123180,TikTok,2,Education,30.872427146856200,1,5.952566656001700,High,25.408403826804100
20,Male,India,3.992618825661800,TikTok,2,Education,21.99788127649290,1,5.6601546100095700,Medium,9.346180545096400
14,Male,USA,5.468232647489390,TikTok,2,Entertainment,20.842597488890000,0,6.041656894254040,High,32.59465640659710
22,Female,India,1.5963301520700100,TikTok,5,Education,18.660935325313700,1,8.526316124436840,Low,27.67074795548880
24,Male,India,5.372226410270590,TikTok,3,Socializing,31.747388743247400,1,5.53105420438271,High,51.03846077941550
16,Other,India,3.498226195523500,YouTube,4,Socializing,6.22423473004601,1,6.117012891218360,Medium,33.88149353717540
18,Male,India,2.5188713928880100,TikTok,5,Education,24.898896434580600,0,7.926584296462690,Medium,49.018786958893000
24,Female,Canada,4.260101151917070,YouTube,1,Education,24.599069909708400,1,5.6061847667023800,Medium,52.94561748156170
14,Male,USA,1.3644937382203100,YouTube,1,Education,37.12047496538330,1,7.906118465468250,Low,56.834303402046400
19,Female,India,1.2039570704976400,TikTok,5,Entertainment,25.46747421907980,0,7.342550149241510,Low,77.321436525104
15,Female,Canada,7.393189788292170,YouTube,3,News,11.136633127045900,0,4.698798102671480,High,1.4777459451683700
25,Female,India,3.118141747511610,Snapchat,4,News,23.47086342624550,1,6.94429117229778,Medium,36.10928875943380
15,Male,Canada,6.97594124688387,Snapchat,2,Entertainment,20.958828576264800,1,5.080864423975430,High,40.17961198689760
23,Male,Germany,1.7233411519483700,Instagram,1,Socializing,32.876354473046200,0,9.80420969795925,Low,33.87582271527950
14,Male,USA,4.607174894559850,YouTube,1,Entertainment,26.934517693167900,0,6.652959200518280,Medium,17.134204320906800
23,Female,India,2.933553720568510,TikTok,5,Entertainment,20.477715634642000,1,10.0,Medium,44.67363671092660
20,Male,India,2.02971828482575,Instagram,2,Entertainment,6.400720492246970,0,8.426045229746280,Low,49.61140368263100
18,Female,Brazil,6.468382472504760,Instagram,1,Entertainment,16.84633807933640,1,5.811876710472540,High,18.303546515805200
13,Female,Canada,6.332883584934940,Instagram,5,Content Creation,12.705618087912200,0,3.905395924542900,High,51.67082042133000
24,Female,Brazil,2.117393837996520,Instagram,3,Entertainment,5.0,1,8.276480012676120,Low,14.713056935899000
13,Male,USA,3.5810464748871200,Instagram,5,Entertainment,29.292420216872600,1,8.630417814958290,Medium,79.9941820698844
19,Female,USA,5.815728808032010,Instagram,2,Education,18.842798052182200,1,5.499172780448510,High,19.17211321566680
20,Male,Australia,1.1985749476536500,TikTok,1,Education,19.36428464643020,0,8.26359861618934,Low,31.458740938946200
17,Male,USA,1.9478989432544900,YouTube,4,Education,21.464206670031700,1,9.915925650912850,Low,20.223716492839600
24,Female,USA,3.4322080312026400,TikTok,3,Education,26.07051872147620,0,7.699983012112160,Medium,25.203159200947900
23,Other,USA,2.320745722580660,YouTube,5,Entertainment,42.735450483923000,0,6.300339607415990,Low,40.12145437999330
17,Female,India,2.3396039072487100,YouTube,3,Socializing,27.933239825717700,1,6.898615128046420,Low,1.926512560183240
16,Female,Germany,2.4850083746331500,TikTok,3,Entertainment,46.468060070771200,0,7.47253215234948,Low,15.261662674219200
26,Other,India,3.7173345013316400,YouTube,3,Socializing,12.57773963733730,1,8.242929645846980,Medium,76.78947941418850
18,Male,India,3.2651066601859300,TikTok,3,Socializing,6.043103339559160,0,8.2552276826714,Medium,76.3111032951322
26,Female,Brazil,3.0053768793610000,TikTok,2,Socializing,42.48703077485150,1,9.58775250670431,Medium,42.362832698689400
18,Male,India,3.658340010895340,TikTok,4,Socializing,33.82255759191940,1,6.922926228914380,Medium,23.061263036991200
15,Female,Germany,4.078339522045720,TikTok,3,News,20.68072200493780,1,5.240528740922710,Medium,59.90552521833420
21,Male,Brazil,3.956783260478160,Instagram,5,Entertainment,15.001036460163700,0,7.370950890787050,Medium,12.989098785636300
24,Female,Canada,2.797974778512340,Instagram,3,Socializing,28.291820475811100,1,8.180405970465850,Medium,18.49332528372320
23,Female,India,2.754991955615970,Twitter,5,Content Creation,26.792216541223100,1,8.015863792041740,Medium,34.95711059406880
26,Male,USA,3.3463561966254800,TikTok,2,Socializing,40.410283487649000,0,5.62243365365526,Medium,0.0
19,Female,Brazil,3.788225917536440,YouTube,2,Socializing,24.011013139284600,0,7.305910026517570,Medium,72.27627427939210
13,Male,India,4.977247857804670,TikTok,4,Socializing,11.194371756856300,0,5.3515129714246700,Medium,18.20566534758960
27,Other,USA,3.8144728427293500,YouTube,3,Entertainment,37.23393739374380,0,6.215093376318810,Medium,16.949391771604100
25,Female,UK,2.084217956086550,YouTube,1,Content Creation,19.65586549781660,1,8.068793737500270,Low,25.676431249428400
19,Male,USA,4.75335407972907,Instagram,5,Education,11.794122175136200,0,4.153030576551040,Medium,1.415256582419290
